m,TagName,
"2025-01-01 00:00:00","c","317"
"2025-01-01 00:00:00","c#","991"
"2025-01-01 00:00:00","c++","646"
"2025-01-01 00:00:00","delphi","53"
"2025-01-01 00:00:00","go","129"
"2025-01-01 00:00:00","java","927"
"2025-01-01 00:00:00","javascript","1145"
"2025-01-01 00:00:00","perl","24"
"2025-01-01 00:00:00","php","436"
"2025-01-01 00:00:00","python","2172"
"2025-01-01 00:00:00","r","489"
"2025-01-01 00:00:00","ruby","47"
"2025-01-01 00:00:00","swift","287"
"2025-02-01 00:00:00","assembly","54"
"2025-02-01 00:00:00","c","269"
"2025-02-01 00:00:00","c#","850"
"2025-02-01 00:00:00","c++","560"
"2025-02-01 00:00:00","delphi","53"
"2025-02-01 00:00:00","go","89"
"2025-02-01 00:00:00","java","760"
"2025-02-01 00:00:00","javascript","911"
"2025-02-01 00:00:00","perl","15"
"2025-02-01 00:00:00","php","301"
"2025-02-01 00:00:00","python","1812"
"2025-02-01 00:00:00","r","465"
"2025-02-01 00:00:00","ruby","46"
"2025-02-01 00:00:00","swift","258"
"2025-03-01 00:00:00","assembly","53"
"2025-03-01 00:00:00","c","304"
"2025-03-01 00:00:00","c#","851"
"2025-03-01 00:00:00","c++","662"
"2025-03-01 00:00:00","delphi","53"
"2025-03-01 00:00:00","go","94"
"2025-03-01 00:00:00","java","812"
"2025-03-01 00:00:00","javascript","1010"
"2025-03-01 00:00:00","perl","16"
"2025-03-01 00:00:00","php","318"
"2025-03-01 00:00:00","python","2047"
"2025-03-01 00:00:00","r","473"
"2025-03-01 00:00:00","ruby","43"
"2025-03-01 00:00:00","swift","273"
"2025-04-01 00:00:00","assembly","48"
"2025-04-01 00:00:00","c","200"
"2025-04-01 00:00:00","c#","627"
"2025-04-01 00:00:00","c++","499"
"2025-04-01 00:00:00","delphi","37"
"2025-04-01 00:00:00","go","63"
"2025-04-01 00:00:00","java","749"
"2025-04-01 00:00:00","javascript","742"
"2025-04-01 00:00:00","perl","15"
"2025-04-01 00:00:00","php","232"
"2025-04-01 00:00:00","python","1668"
"2025-04-01 00:00:00","r","392"
"2025-04-01 00:00:00","ruby","31"
"2025-04-01 00:00:00","swift","208"
"2025-05-01 00:00:00","assembly","34"
"2025-05-01 00:00:00","c","198"
"2025-05-01 00:00:00","c#","520"
"2025-05-01 00:00:00","c++","444"
"2025-05-01 00:00:00","delphi","34"
"2025-05-01 00:00:00","go","53"
"2025-05-01 00:00:00","java","590"
"2025-05-01 00:00:00","javascript","603"
"2025-05-01 00:00:00","perl","16"
"2025-05-01 00:00:00","php","224"
"2025-05-01 00:00:00","python","1372"
"2025-05-01 00:00:00","r","272"
"2025-05-01 00:00:00","ruby","28"
"2025-05-01 00:00:00","swift","187"
"2025-06-01 00:00:00","assembly","35"
"2025-06-01 00:00:00","c","173"
"2025-06-01 00:00:00","c#","447"
"2025-06-01 00:00:00","c++","390"
"2025-06-01 00:00:00","delphi","33"
"2025-06-01 00:00:00","go","48"
"2025-06-01 00:00:00","java","410"
"2025-06-01 00:00:00","javascript","455"
"2025-06-01 00:00:00","perl","15"
"2025-06-01 00:00:00","php","162"
"2025-06-01 00:00:00","python","1023"
"2025-06-01 00:00:00","r","250"
"2025-06-01 00:00:00","ruby","26"
"2025-06-01 00:00:00","swift","137"
"2025-07-01 00:00:00","assembly","34"
"2025-07-01 00:00:00","c","148"
"2025-07-01 00:00:00","c#","411"
"2025-07-01 00:00:00","c++","337"
"2025-07-01 00:00:00","delphi","28"
"2025-07-01 00:00:00","go","17"
"2025-07-01 00:00:00","java","379"
"2025-07-01 00:00:00","javascript","425"
"2025-07-01 00:00:00","perl","15"
"2025-07-01 00:00:00","php","102"
"2025-07-01 00:00:00","python","942"
"2025-07-01 00:00:00","r","204"
"2025-07-01 00:00:00","ruby","13"
"2025-07-01 00:00:00","swift","148"
"2025-08-01 00:00:00","assembly","22"
"2025-08-01 00:00:00","c","120"
"2025-08-01 00:00:00","c#","316"
"2025-08-01 00:00:00","c++","291"
"2025-08-01 00:00:00","delphi","34"
"2025-08-01 00:00:00","go","40"
"2025-08-01 00:00:00","java","274"
"2025-08-01 00:00:00","javascript","286"
"2025-08-01 00:00:00","perl","5"
"2025-08-01 00:00:00","php","83"
"2025-08-01 00:00:00","python","708"
"2025-08-01 00:00:00","r","156"
"2025-08-01 00:00:00","ruby","17"
"2025-08-01 00:00:00","swift","88"
"2025-09-01 00:00:00","assembly","22"
"2025-09-01 00:00:00","c","123"
"2025-09-01 00:00:00","c#","283"
"2025-09-01 00:00:00","c++","248"
"2025-09-01 00:00:00","delphi","21"
"2025-09-01 00:00:00","go","34"
"2025-09-01 00:00:00","java","293"
"2025-09-01 00:00:00","javascript","284"
"2025-09-01 00:00:00","perl","9"
"2025-09-01 00:00:00","php","108"
"2025-09-01 00:00:00","python","675"
"2025-09-01 00:00:00","r","149"
"2025-09-01 00:00:00","ruby","13"
"2025-09-01 00:00:00","swift","120"
"2025-10-01 00:00:00","assembly","41"
"2025-10-01 00:00:00","c","118"
"2025-10-01 00:00:00","c#","284"
"2025-10-01 00:00:00","c++","230"
"2025-10-01 00:00:00","delphi","22"
"2025-10-01 00:00:00","go","32"
"2025-10-01 00:00:00","java","260"
"2025-10-01 00:00:00","javascript","260"
"2025-10-01 00:00:00","perl","7"
"2025-10-01 00:00:00","php","92"
"2025-10-01 00:00:00","python","637"
"2025-10-01 00:00:00","r","180"
"2025-10-01 00:00:00","ruby","10"
"2025-10-01 00:00:00","swift","128"
"2025-11-01 00:00:00","assembly","17"
"2025-11-01 00:00:00","c","101"
"2025-11-01 00:00:00","c#","248"
"2025-11-01 00:00:00","c++","208"
"2025-11-01 00:00:00","delphi","14"
"2025-11-01 00:00:00","go","28"
"2025-11-01 00:00:00","java","241"
"2025-11-01 00:00:00","javascript","214"
"2025-11-01 00:00:00","perl","2"
"2025-11-01 00:00:00","php","78"
"2025-11-01 00:00:00","python","522"
"2025-11-01 00:00:00","r","128"
"2025-11-01 00:00:00","ruby","9"
"2025-11-01 00:00:00","swift","103"
"2025-12-01 00:00:00","assembly","19"
"2025-12-01 00:00:00","c","67"
"2025-12-01 00:00:00","c#","192"
"2025-12-01 00:00:00","c++","150"
"2025-12-01 00:00:00","delphi","16"
"2025-12-01 00:00:00","go","20"
"2025-12-01 00:00:00","java","187"
"2025-12-01 00:00:00","javascript","150"
"2025-12-01 00:00:00","perl","6"
"2025-12-01 00:00:00","php","53"
"2025-12-01 00:00:00","python","409"
"2025-12-01 00:00:00","r","98"
"2025-12-01 00:00:00","ruby","6"
"2025-12-01 00:00:00","swift","88"
"2026-01-01 00:00:00","assembly","19"
"2026-01-01 00:00:00","c","82"
"2026-01-01 00:00:00","c#","155"
"2026-01-01 00:00:00","c++","145"
"2026-01-01 00:00:00","delphi","19"
"2026-01-01 00:00:00","go","25"
"2026-01-01 00:00:00","java","157"
"2026-01-01 00:00:00","javascript","164"
"2026-01-01 00:00:00","perl","4"
"2026-01-01 00:00:00","php","46"
"2026-01-01 00:00:00","python","355"
"2026-01-01 00:00:00","r","67"
"2026-01-01 00:00:00","ruby","7"
"2026-01-01 00:00:00","swift","62"
"2026-02-01 00:00:00","assembly","11"
"2026-02-01 00:00:00","c","57"
"2026-02-01 00:00:00","c#","142"
"2026-02-01 00:00:00","c++","128"
"2026-02-01 00:00:00","delphi","17"
"2026-02-01 00:00:00","go","10"
"2026-02-01 00:00:00","java","115"
"2026-02-01 00:00:00","javascript","100"
"2026-02-01 00:00:00","perl","8"
"2026-02-01 00:00:00","php","37"
"2026-02-01 00:00:00","python","279"
"2026-02-01 00:00:00","r","79"
"2026-02-01 00:00:00","ruby","5"
"2026-02-01 00:00:00","swift","69"
